z_s,z_p1,z_p2,z_r2,xs,xp1,xp2,xr2,Ratio,eta_fwd,eta_bwd
8,41,32,80,-0.25,0.5,0.5,0.0,100.45,0.611421392085786,0.4383525904679449
6,42,32,81,-0.25,1.0,-0.25,-1.5,104.27586206896548,0.5911504722477663,0.4367468121196393
8,41,29,73,-0.5,0.0,-0.25,0.5,95.7291122715405,0.6243718168644592,0.4503651053896923
14,38,31,80,-0.5,0.5,0.25,0.25,90.33142857142857,0.6279587655760039,0.4741863094951502
6,42,30,76,-0.25,-1.0,0.5,-1.0,103.80487804878048,0.5917106963610703,0.43789557629224407
12,39,32,81,-0.25,0.25,-0.25,-0.75,96.24193548387099,0.6220172523570113,0.4492020292451412
12,39,32,81,-0.5,0.25,-0.25,-0.75,96.24193548387099,0.6220172523570113,0.4492020292451412
6,42,28,71,0.0,-0.5,-0.5,0.25,103.27272727272727,0.6122673856323502,0.4252683983643903
6,42,33,83,0.0,1.0,-0.25,-1.5,108.09302325581397,0.5935843130460563,0.4189376841032246
8,41,29,72,0.25,-1.0,0.25,1.25,105.73684210526316,0.5933235158197117,0.4284518623335449
12,39,32,81,-0.25,1.0,0.25,0.5,96.24193548387099,0.616488040640686,0.452986512739597
14,38,33,84,0.25,0.25,-0.25,-0.75,106.81081081081079,0.6142026943224903,0.40950385672283884
6,42,27,68,0.0,-0.75,0.0,1.5,107.2676056338028,0.5997355233734443,0.4175786927502645
12,39,32,81,-0.5,0.5,0.5,0.0,96.24193548387099,0.6161192164085519,0.45278177648038126
10,40,31,77,-0.25,0.25,-0.5,0.25,106.2068965517242,0.6061035917480815,0.41701333467635443
8,41,33,82,-0.25,0.25,-0.25,-1.5,105.06249999999996,0.6050391140962867,0.42218127735969135
18,36,30,80,0.5,0.25,0.0,1.25,96.0,0.629290725016135,0.4439004006267386
10,40,29,73,-0.5,0.25,0.0,1.5,94.1935483870968,0.6234092776023888,0.4565810853962747
10,40,29,73,-0.25,0.25,0.0,1.5,94.1935483870968,0.6234092776023888,0.4565810853962747
10,40,33,82,-0.5,0.5,-0.5,-1.25,105.80645161290325,0.5994676456488729,0.42265815726000927
10,40,31,77,-0.25,0.5,-0.5,0.25,106.2068965517242,0.6056087126882516,0.41666634935455343
8,41,33,82,0.0,1.0,-0.5,-1.0,105.06249999999996,0.6025818927601108,0.42318189851251126
16,37,31,81,-0.25,0.75,0.0,0.5,95.91847826086956,0.6223782606082905,0.4487749125535665
18,36,31,83,0.5,0.25,-0.5,-0.25,90.54545454545449,0.6378957780158614,0.4637102626741871
14,38,31,80,0.0,0.75,0.5,1.25,90.33142857142857,0.6342289142643466,0.46719475654059006
16,37,30,78,0.25,-0.25,0.5,1.5,102.79435483870976,0.616206853518448,0.42252397445458306
12,39,33,83,0.5,0.5,-0.25,-0.25,103.05056179775274,0.6188831464997547,0.4196196715490369
6,42,29,74,0.0,-0.75,-0.25,-0.75,99.85542168674698,0.6096172901371332,0.4395702814014357
8,41,33,82,-0.25,0.5,-0.25,-1.5,105.06249999999996,0.6041385320698723,0.42154171698849885
6,42,30,78,0.5,0.0,0.25,-0.75,90.99999999999997,0.6352804839794775,0.4627800041937866
12,39,32,81,0.0,0.5,0.5,0.5,96.24193548387099,0.6253071709293461,0.4443911384558784
16,37,30,78,0.5,-0.5,0.5,1.5,102.79435483870976,0.6141704090881709,0.423580361591146
12,39,32,81,-0.5,0.0,0.0,-0.75,96.24193548387099,0.6244967637877633,0.4448636864462027
12,39,32,81,-0.25,0.0,0.0,-0.75,96.24193548387099,0.6244967637877633,0.4448636864462027
10,40,33,82,-0.25,0.25,-0.25,-1.25,105.80645161290325,0.6060764730289787,0.4168246960134456
10,40,33,82,-0.5,0.25,-0.25,-1.25,105.80645161290325,0.6060764730289787,0.4168246960134456
12,39,32,81,0.5,0.5,0.25,0.75,96.24193548387099,0.6284059574740866,0.44189938755218433
8,41,29,73,-0.5,0.75,-0.5,0.75,95.7291122715405,0.6075799733792152,0.4594807077541911
16,37,32,83,0.5,0.0,-0.5,-0.5,106.52028795811513,0.6134256624474628,0.4088894664760704
8,41,31,78,0.0,-0.75,0.0,-1.0,96.01838235294113,0.617192444598165,0.45075079411401225
8,41,32,81,0.0,-0.25,0.25,-1.25,92.25000000000004,0.6308283203839329,0.4589471022327222
8,41,32,81,0.25,-0.25,0.25,-1.25,92.25000000000004,0.6308283203839329,0.4589471022327222
6,42,31,78,0.5,0.75,0.25,0.75,107.85185185185183,0.606491368043491,0.40818989466487754
12,39,31,78,0.25,-1.0,0.5,0.5,102.60714285714288,0.6008907055353786,0.43299503675376466
12,39,31,78,0.5,-1.0,0.5,0.5,102.60714285714288,0.6008907055353786,0.43299503675376466
8,41,31,77,-0.5,0.5,-0.5,-0.5,105.37670299727517,0.5952425724220131,0.4255107665179076
14,38,30,77,-0.5,0.75,0.25,1.5,96.17699115044249,0.6156906657782648,0.4505870377391758
10,40,29,73,0.5,-1.0,0.25,1.5,94.1935483870968,0.6121507110162304,0.4627063397329631
14,38,31,79,-0.5,0.5,0.5,1.0,105.1913746630728,0.6040927025964693,0.41982121045995174
6,42,30,77,0.25,1.0,0.25,0.75,96.89887640449439,0.6134852603865802,0.4486893569000625
12,39,33,83,0.0,0.5,0.0,-0.5,103.05056179775274,0.6151584692288274,0.42067770424773465
6,42,26,67,0.25,-0.75,-0.25,1.5,94.98734177215188,0.6167500157247401,0.45511608281742955
16,37,30,78,0.5,0.0,0.0,1.5,102.79435483870976,0.6179537651011109,0.41972641469147176
16,37,31,81,0.25,-0.25,0.25,0.25,95.91847826086956,0.6254999943448452,0.4442250375140438
8,41,29,72,0.0,0.0,-0.25,1.25,105.73684210526316,0.6086527771047033,0.4140166955077125
8,41,29,72,-0.25,0.0,-0.25,1.25,105.73684210526316,0.6086527771047033,0.4140166955077125
14,38,30,77,-0.25,1.0,-0.25,1.5,96.17699115044249,0.616957544595633,0.4488568844743923
8,41,30,75,0.5,-1.0,-0.25,0.0,100.45,0.5995775959870802,0.44212219154934174
6,42,27,70,0.25,-0.75,-0.5,0.25,92.23529411764707,0.621173945474031,0.4646719670545447
12,39,30,76,-0.5,0.25,0.25,1.0,95.43181818181823,0.6218561883221284,0.4485852302000551
8,41,31,77,0.0,-1.0,0.25,-0.5,105.37670299727517,0.5924957110897657,0.42627345673080436
6,42,29,74,0.25,-0.75,-0.5,-0.75,99.85542168674698,0.6088451257088864,0.43758503044532343
16,37,31,81,0.5,-0.5,0.25,0.25,95.91847826086956,0.6233515025971768,0.4449169163017905
16,37,31,81,0.5,0.25,0.25,1.0,95.91847826086956,0.6283650344949019,0.4412697563973798
6,42,30,78,0.25,0.25,0.25,-0.75,90.99999999999997,0.6337380181778494,0.46090159022304533
12,39,33,83,-0.5,0.75,-0.25,-1.0,103.05056179775274,0.6030989169421244,0.42754922739118434
8,41,32,81,0.0,0.75,-0.25,-1.0,92.25000000000004,0.6262141989183411,0.4599604498541006
14,38,31,80,-0.5,0.5,0.5,0.5,90.33142857142857,0.6260880011992821,0.4698160568499336
14,38,31,80,-0.5,-0.25,0.5,0.0,90.33142857142857,0.6340889495504236,0.4638449953008284
14,38,31,80,-0.25,-0.25,0.5,0.0,90.33142857142857,0.6340889495504236,0.4638449953008284
10,40,33,82,-0.5,0.25,0.5,-0.75,105.80645161290325,0.6052993807493275,0.41482592702394916
6,42,27,70,-0.5,-1.0,0.5,0.25,92.23529411764707,0.6084437976945157,0.47332612517683165
10,40,32,80,0.25,0.75,0.5,1.0,100.00000000000001,0.6190930431653735,0.4290566273009466
8,41,28,71,-0.5,-0.5,0.25,1.0,91.20140664961635,0.6300925830688917,0.46223202622938286
10,40,33,82,-0.5,0.0,0.5,-1.0,105.80645161290325,0.6094753873823456,0.4118923624109097
8,41,32,80,-0.25,0.75,0.5,0.0,100.45,0.6072910154679203,0.4353366857638899
10,40,30,75,0.25,-0.75,0.0,0.75,100.00000000000001,0.6114069452728612,0.43432006881371416
10,40,30,75,0.5,-0.75,0.0,0.75,100.00000000000001,0.6114069452728612,0.43432006881371416
8,41,32,81,0.5,-0.5,0.25,-1.25,92.25000000000004,0.6282191609609867,0.4580420271541012
8,41,32,81,0.25,-0.5,0.25,-1.25,92.25000000000004,0.6282191609609867,0.4580420271541012
8,41,32,81,-0.25,0.0,0.0,-1.5,92.25000000000004,0.6280789444680289,0.4581354966235683
8,41,32,81,0.0,0.0,0.0,-1.5,92.25000000000004,0.6280789444680289,0.4581354966235683
18,36,30,80,0.5,0.5,-0.25,1.25,96.0,0.6279210988715385,0.4402984881064316
10,40,30,75,0.0,-0.25,-0.25,0.75,100.00000000000001,0.6184093628385225,0.42897299742479034
10,40,30,75,0.25,-0.25,-0.25,0.75,100.00000000000001,0.6184093628385225,0.42897299742479034
14,38,31,79,-0.5,0.25,0.5,0.75,105.1913746630728,0.6084680516743725,0.4144265031587087
8,41,30,75,-0.25,-1.0,0.5,0.0,100.45,0.5989995299213923,0.44070840886427864
6,42,31,79,0.0,0.5,0.0,-0.75,100.54545454545456,0.6124541400428093,0.43059233313250483
10,40,33,82,-0.5,0.75,-0.5,-1.25,105.80645161290325,0.5961338114297223,0.4202504964694978
6,42,30,77,-0.25,1.0,0.5,0.5,96.89887640449439,0.600154191914533,0.45564174504179916
16,37,32,83,0.25,0.25,-0.5,-0.5,106.52028795811513,0.6128952701372896,0.4058579080782782
6,42,32,82,0.0,0.75,0.0,-1.5,97.70212765957447,0.6135432665831361,0.4420186395578104
6,42,30,78,0.25,0.0,0.25,-0.75,90.99999999999997,0.632718398697094,0.46015156290410447
6,42,29,74,-0.25,-0.75,0.0,-0.75,99.85542168674698,0.6082983993304233,0.43617540307726477
6,42,30,77,0.0,-1.0,0.5,-1.25,96.89887640449439,0.6001478661560494,0.4555830117844983
6,42,30,78,0.25,-1.0,0.5,-1.5,90.99999999999997,0.610261921573351,0.4770391462907609
6,42,32,83,0.5,1.0,0.0,-1.5,92.03960396039602,0.6217081308971523,0.4628964049044221
6,42,30,78,0.5,-0.25,0.25,-0.75,90.99999999999997,0.6321082725335941,0.4604427941027464
10,40,29,73,0.0,0.25,-0.25,1.5,94.1935483870968,0.6265660167358675,0.4487591912630245
8,41,28,71,0.0,0.25,-0.5,1.25,91.20140664961635,0.6302667669566109,0.4606706942412819
16,37,32,83,0.5,0.75,-0.5,0.25,106.52028795811513,0.612045667381191,0.406151203488228
18,36,30,80,0.25,0.5,0.0,1.25,96.0,0.6271588162607044,0.4397677698258022
10,40,33,82,-0.25,0.0,0.5,-0.5,105.80645161290325,0.609058473985911,0.4108045608251081
10,40,33,82,0.0,0.0,0.5,-0.5,105.80645161290325,0.609058473985911,0.4108045608251081
18,36,31,83,0.25,0.5,-0.5,-0.25,90.54545454545449,0.6358075455370283,0.45977633855096195
14,38,31,80,0.0,-0.5,0.5,0.0,90.33142857142857,0.6316982485473085,0.46385879550930426
14,38,31,80,-0.25,-0.5,0.5,0.0,90.33142857142857,0.6316982485473085,0.46385879550930426
6,42,27,70,-0.25,-1.0,0.25,0.25,92.23529411764707,0.6078572732018915,0.4719345533529217
16,37,30,78,0.25,0.25,0.0,1.5,102.79435483870976,0.6174628047395333,0.4168432722532758
16,37,32,84,0.5,0.0,-0.5,-1.0,90.30921052631584,0.6356449545633944,0.46083192658305383
8,41,28,71,-0.5,0.75,-0.5,1.5,91.20140664961635,0.613776731107299,0.4725171792375426
12,39,31,78,-0.5,0.5,0.0,0.5,102.60714285714288,0.6046429118681597,0.4262831932484656
6,42,28,72,0.0,-1.0,0.0,-0.25,96.00000000000003,0.6013409453328245,0.45806426382375304
10,40,33,82,0.0,0.25,0.25,-0.25,105.80645161290325,0.6098114573776707,0.4098240427546152
14,38,31,80,0.5,0.75,0.25,1.5,90.33142857142857,0.6350892209063003,0.460716794865198
6,42,31,79,0.5,-0.75,0.5,-1.0,100.54545454545456,0.6068820845907613,0.43287449009152035
6,42,28,72,-0.25,-1.0,0.25,-0.25,96.00000000000003,0.6011558185425984,0.45761568622670606
10,40,30,75,0.25,-0.5,-0.25,0.75,100.00000000000001,0.6159295282049484,0.428692018636454
10,40,30,75,0.5,-0.5,-0.25,0.75,100.00000000000001,0.6159295282049484,0.428692018636454
10,40,33,82,0.0,0.5,0.25,-0.25,105.80645161290325,0.6093199155762539,0.4094884889903406
10,40,31,77,0.0,-1.0,0.5,0.25,106.2068965517242,0.5927356669646132,0.41889692714629206
8,41,28,71,0.0,0.0,-0.5,1.25,91.20140664961635,0.6288697888847133,0.4596347290050267
10,40,29,73,0.0,0.0,-0.25,1.5,94.1935483870968,0.6249976205974779,0.44761794582221903
14,38,33,84,-0.25,1.0,-0.5,-0.75,106.81081081081079,0.6006041144588198,0.41071297698007747
8,41,33,82,-0.5,1.0,-0.25,-1.25,105.06249999999996,0.5863329834792701,0.4276382630681241
12,39,30,76,0.0,0.25,-0.25,1.0,95.43181818181823,0.6245317232620483,0.44178143141947035
8,41,31,78,-0.5,-0.5,0.25,-1.0,96.01838235294113,0.6209881725816303,0.4414756631441737
14,38,31,80,-0.5,0.75,0.5,0.75,90.33142857142857,0.6233169510030117,0.4673368346693497
16,37,32,84,0.25,0.25,-0.5,-1.0,90.30921052631584,0.6352898486472758,0.45845418583749303
8,41,29,73,0.25,-0.75,-0.25,0.5,95.7291122715405,0.6154775718821975,0.44636642638786617
14,38,32,82,0.5,0.5,0.0,0.5,98.08232445520582,0.6235415552315359,0.4296937531719528
16,37,31,81,0.25,0.5,0.25,1.0,95.91847826086956,0.6262452921411336,0.43744240988168087
6,42,29,75,-0.25,-1.0,0.5,-1.0,93.33333333333336,0.6048549557556845,0.46528665252616974
8,41,32,81,-0.5,0.5,-0.25,-1.5,92.25000000000004,0.6130450926384332,0.464438576848889
6,42,30,77,0.5,0.5,0.5,0.75,96.89887640449439,0.6228014105299472,0.43511574347831844
12,39,32,81,0.5,-0.75,0.0,-0.75,96.24193548387099,0.616018177717552,0.44259281937957384
12,39,32,81,0.25,-0.75,0.0,-0.75,96.24193548387099,0.616018177717552,0.44259281937957384
6,42,32,83,0.25,1.0,0.0,-1.5,92.03960396039602,0.6191296919089083,0.46023714172453856
12,39,33,83,0.25,0.75,-0.25,-0.25,103.05056179775274,0.6139943903599262,0.41436886934018285
8,41,32,80,-0.5,1.0,0.25,0.0,100.45,0.5922512197924397,0.44060964518780804
12,39,32,81,0.25,0.75,0.25,0.75,96.24193548387099,0.6235015866164422,0.4366875377272499
8,41,32,80,-0.5,-0.5,0.5,-1.25,100.45,0.6138257499359425,0.42493315027727807
6,42,28,71,-0.5,0.0,-0.5,0.25,103.27272727272727,0.607391015076855,0.41743592376756355
6,42,31,79,-0.25,1.0,-0.25,-0.75,100.54545454545456,0.5927304199697946,0.43904708178952356
16,37,32,83,0.0,0.5,-0.25,-0.25,106.52028795811513,0.6091938095571994,0.4030775083017408
16,37,31,81,-0.25,0.75,-0.25,0.25,95.91847826086956,0.6189806876465807,0.440492887716261
18,36,31,83,0.5,0.5,-0.5,0.0,90.54545454545449,0.6344666550981998,0.45521056311939845
6,42,32,81,0.0,0.25,0.0,-1.5,104.27586206896548,0.6064633805074781,0.413522582048581
6,42,28,72,0.25,-1.0,-0.25,-0.25,96.00000000000003,0.5996382907324189,0.45392488460587804
14,38,30,77,0.0,1.0,-0.5,1.5,96.17699115044249,0.6179077364998807,0.4396248470558135
10,40,33,82,-0.25,-0.25,0.0,-1.25,105.80645161290325,0.6086967699160972,0.40565927917345707
10,40,33,82,0.0,-0.25,0.0,-1.25,105.80645161290325,0.6086967699160972,0.40565927917345707
16,37,31,81,0.0,1.0,0.0,1.0,95.91847826086956,0.6189735334886033,0.43965688434362327
10,40,33,82,-0.5,0.5,0.25,-0.5,105.80645161290325,0.5959457681617663,0.4137554684449001
6,42,31,79,-0.5,0.5,0.25,-1.0,100.54545454545456,0.5916979518528784,0.4384268014726454
8,41,29,72,0.5,-0.75,-0.25,1.25,105.73684210526316,0.6001139534332754,0.41104495802337426
10,40,31,78,0.0,-0.25,-0.25,-0.5,94.54545454545459,0.6242540886526842,0.4419220828325307
10,40,31,78,-0.25,-0.25,-0.25,-0.5,94.54545454545459,0.6242540886526842,0.4419220828325307
6,42,28,72,-0.5,-1.0,0.5,-0.25,96.00000000000003,0.5993567571955681,0.4532374644345758
18,36,30,80,0.5,0.5,0.0,1.5,96.0,0.6255007839659257,0.43427695978388053
14,38,30,77,-0.5,0.25,0.5,1.25,96.17699115044249,0.6187366474875797,0.438114711195223
10,40,33,82,0.0,-0.75,0.5,-1.0,105.80645161290325,0.6010849156711824,0.40983368972970674
10,40,33,82,0.25,-0.75,0.5,-1.0,105.80645161290325,0.6010849156711824,0.40983368972970674
8,41,28,71,-0.5,-0.75,0.5,1.0,91.20140664961635,0.6216273921676227,0.4597045441130402
6,42,31,80,-0.25,0.5,0.0,-1.5,94.31578947368423,0.6117445503647294,0.4516346420039131
8,41,30,76,-0.25,-1.0,0.5,-0.5,91.75721153846152,0.6104475116096736,0.4651963656677571
6,42,30,78,-0.25,0.75,0.0,-0.75,90.99999999999997,0.6144181277747469,0.4659873648966071
8,41,32,80,0.0,0.75,0.25,0.25,100.45,0.6108723282477528,0.4245854588157033
14,38,30,77,-0.25,0.25,0.25,1.25,96.17699115044249,0.6186334664032778,0.4378591450879073
6,42,27,70,0.0,-1.0,0.0,0.25,92.23529411764707,0.6055459827601465,0.4664160687601026
6,42,31,79,0.0,0.75,0.0,-0.75,100.54545454545456,0.6070810018106131,0.42676128960406745
6,42,27,68,-0.25,-0.25,-0.25,1.5,107.2676056338028,0.6047476337025534,0.40154849681788257
16,37,31,81,0.5,0.0,-0.5,0.0,95.91847826086956,0.6244976015808104,0.43472557154265434
6,42,28,71,-0.5,-1.0,0.5,0.25,103.27272727272727,0.5880751538592157,0.4285581252487856
18,36,30,80,0.25,0.75,-0.25,1.25,96.0,0.6236592816988837,0.434647646915958
6,42,30,78,0.5,1.0,-0.5,-0.5,90.99999999999997,0.6209858338107033,0.460475921532295
10,40,33,82,0.0,-0.5,0.0,-1.25,105.80645161290325,0.6062940154215588,0.4056322141150148
10,40,33,82,0.25,-0.5,0.0,-1.25,105.80645161290325,0.6062940154215588,0.4056322141150148
6,42,32,81,0.0,0.5,0.0,-1.5,104.27586206896548,0.6048525500742084,0.41240950819835
6,42,27,69,-0.25,-0.75,0.0,0.75,99.0769230769231,0.6069591293167151,0.4322874916274909
14,38,31,79,0.25,-0.25,0.0,0.5,105.1913746630728,0.6092483308516119,0.4053901393708807
10,40,33,82,0.5,-0.75,0.5,-0.5,105.80645161290325,0.6006721820659786,0.40876525372568756
6,42,29,73,0.0,-1.0,0.0,-0.25,107.57894736842105,0.5819820735257526,0.4149235089854849
10,40,31,78,0.0,-0.25,-0.5,-0.5,94.54545454545459,0.62370555077629,0.440536949827503
10,40,31,78,0.25,-0.25,-0.5,-0.5,94.54545454545459,0.62370555077629,0.440536949827503
8,41,32,81,-0.25,0.0,0.25,-1.25,92.25000000000004,0.6250225271872504,0.45047162927284423
8,41,32,81,0.0,0.0,0.25,-1.25,92.25000000000004,0.6250225271872504,0.45047162927284423
6,42,29,73,-0.25,-1.0,0.25,-0.25,107.57894736842105,0.5818874083618503,0.41467997697531944
8,41,31,78,0.5,1.0,0.5,1.5,96.01838235294113,0.6159879354753531,0.4388265024110684
6,42,27,69,-0.5,-0.25,-0.25,0.75,99.0769230769231,0.6153627816869597,0.4256224795910738
10,40,31,78,0.25,-0.5,-0.25,-0.5,94.54545454545459,0.6217077872479705,0.4414527430353565
10,40,31,78,0.0,-0.5,-0.25,-0.5,94.54545454545459,0.6217077872479705,0.4414527430353565
18,36,30,80,0.5,0.0,0.25,1.25,96.0,0.6237738510058324,0.43332135124610494
16,37,31,81,-0.25,1.0,0.0,0.75,95.91847826086956,0.6147940142670122,0.43988794939002956
14,38,31,79,0.5,-0.5,0.0,0.5,105.1913746630728,0.6070925887994156,0.4061912293729989
12,39,30,76,-0.25,1.0,-0.5,1.25,95.43181818181823,0.612684370848288,0.44355967390511336
8,41,32,81,-0.5,0.5,0.0,-1.25,92.25000000000004,0.6111678406130711,0.4599386877776475
8,41,29,73,0.0,-0.25,-0.5,0.5,95.7291122715405,0.6211865333689703,0.43604048080775826
8,41,29,73,0.25,-0.25,-0.5,0.5,95.7291122715405,0.6211865333689703,0.43604048080775826
8,41,32,81,0.5,-0.75,0.0,-1.5,92.25000000000004,0.6190777555201596,0.4538640831799047
14,38,33,84,-0.25,0.75,-0.5,-1.0,106.81081081081079,0.6020420070090806,0.40302420327089117
6,42,27,68,0.0,-0.5,-0.25,1.5,107.2676056338028,0.6024451065463985,0.40093852341119823
8,41,32,81,-0.5,0.75,-0.25,-1.5,92.25000000000004,0.6088108077303305,0.46115715012266484
12,39,30,76,-0.25,0.25,0.0,1.0,95.43181818181823,0.6180155167159409,0.4391029430996265
12,39,30,76,-0.5,0.25,0.0,1.0,95.43181818181823,0.6180155167159409,0.4391029430996265
14,38,32,82,-0.5,1.0,-0.5,-0.5,98.08232445520582,0.6052373725063127,0.43620282752414946
6,42,29,74,-0.5,-0.75,0.25,-0.75,99.85542168674698,0.6052530670449793,0.42826262297586754
6,42,28,71,-0.25,-1.0,0.25,0.25,103.27272727272727,0.5873046650142838,0.4266085491296044
10,40,29,73,-0.5,-0.5,0.5,1.25,94.1935483870968,0.6218633178198265,0.44171780882820827
16,37,31,81,0.25,0.25,-0.5,0.0,95.91847826086956,0.6240886169348547,0.432107890131573
14,38,31,80,-0.5,0.25,0.25,0.0,90.33142857142857,0.6268969522598641,0.4565989135640624
10,40,31,78,0.5,-0.5,-0.5,-0.5,94.54545454545459,0.6211606963967575,0.4400753721291076
10,40,31,78,0.25,-0.5,-0.5,-0.5,94.54545454545459,0.6211606963967575,0.4400753721291076
8,41,33,82,-0.25,0.25,0.0,-1.25,105.06249999999996,0.6002379937487425,0.409710764737241
12,39,33,83,-0.25,0.25,0.0,-1.0,103.05056179775274,0.6068913425830412,0.4131057347711761
12,39,33,83,-0.5,0.25,0.0,-1.0,103.05056179775274,0.6068913425830412,0.4131057347711761
12,39,33,83,0.0,0.25,-0.5,-1.25,103.05056179775274,0.6112401857216946,0.4100980355880771
6,42,26,67,0.25,-1.0,0.0,1.5,94.98734177215188,0.5996463802077008,0.45346054656045787
14,38,32,82,-0.25,1.0,0.0,0.25,98.08232445520582,0.6097552898470158,0.43170370728649404
14,38,31,79,0.5,-0.25,-0.25,0.5,105.1913746630728,0.6090157337545026,0.4029720158524867
12,39,33,83,0.25,-0.25,0.25,-0.75,103.05056179775274,0.611001645219476,0.4098669020997989
12,39,33,83,0.0,-0.25,0.25,-0.75,103.05056179775274,0.6110016452194759,0.40986690209979887
16,37,31,81,0.25,-0.25,0.5,0.5,95.91847826086956,0.6210507762285717,0.43319974873221817
6,42,30,77,0.5,0.75,0.5,0.75,96.89887640449439,0.6174253733480081,0.43131559560773314
6,42,27,69,-0.25,-0.5,-0.25,0.75,99.0769230769231,0.6129840682615247,0.4247947075950751
10,40,33,82,-0.5,0.75,0.25,-0.5,105.80645161290325,0.5926315202468432,0.4113985215810502
16,37,31,81,-0.25,1.0,-0.5,0.25,95.91847826086956,0.6139926307478974,0.43793032820065536
14,38,33,84,0.5,-0.25,-0.25,-1.0,106.81081081081079,0.6069048732396934,0.3978311348773968
8,41,29,73,0.5,-0.5,-0.5,0.5,95.7291122715405,0.6186327759630499,0.4353164311547458
8,41,29,73,0.25,-0.5,-0.5,0.5,95.7291122715405,0.6186327759630499,0.4353164311547458
14,38,30,77,0.0,0.5,-0.25,1.25,96.17699115044249,0.6208979758059957,0.4316607257724765
16,37,30,78,0.0,0.25,0.25,1.5,102.79435483870976,0.6120220639044365,0.40967341302616056
14,38,32,82,0.25,0.75,0.0,0.5,98.08232445520582,0.6189836654280201,0.4244177353243138
6,42,27,68,0.0,-1.0,0.25,1.5,107.2676056338028,0.5813548538265009,0.4131717391382985
6,42,30,78,0.25,1.0,-0.5,-0.5,90.99999999999997,0.6184171101602802,0.45783734190769804
16,37,31,81,0.5,-0.5,0.5,0.5,95.91847826086956,0.6189072670077086,0.43395646976884383
8,41,33,82,-0.25,0.5,0.0,-1.25,105.06249999999996,0.5993445580416171,0.4090900958851885
16,37,31,81,0.5,-0.25,0.5,0.75,95.91847826086956,0.6212554266480305,0.43218815384183773
18,36,30,80,0.25,0.25,0.25,1.25,96.0,0.6232940538368089,0.43035109868337046
14,38,31,79,0.25,0.0,-0.25,0.5,105.1913746630728,0.609968932081736,0.4013114753171051
14,38,32,82,-0.25,0.5,0.25,0.0,98.08232445520582,0.6142003039383658,0.42741176710989376
12,39,33,83,0.5,-0.5,0.25,-0.75,103.05056179775274,0.6086754178694542,0.4101569251585539
12,39,33,83,0.25,-0.5,0.25,-0.75,103.05056179775274,0.6086754178694542,0.4101569251585539
12,39,31,78,-0.5,0.75,-0.25,0.5,102.60714285714288,0.5993801646887061,0.41815308452952066
14,38,33,84,0.25,0.0,-0.25,-1.0,106.81081081081079,0.607839046937918,0.3961017593920521
10,40,33,83,-0.25,1.0,-0.5,-1.25,94.85714285714288,0.6099026018828336,0.44441985057019273
16,37,31,81,0.25,0.0,0.5,0.75,95.91847826086956,0.6222243440608503,0.4305545403241021
14,38,32,82,0.0,0.5,0.25,0.25,98.08232445520582,0.6176974917268054,0.4240566097923582
10,40,30,75,-0.25,0.0,-0.25,0.75,100.00000000000001,0.6129534206751042,0.4190175488382977
10,40,30,75,0.0,0.0,-0.25,0.75,100.00000000000001,0.6129534206751042,0.4190175488382977
12,39,30,76,-0.5,1.0,-0.25,1.25,95.43181818181823,0.6057237176167456,0.4440710682320157
14,38,31,80,-0.5,0.0,0.5,0.0,90.33142857142857,0.6285636352851179,0.4520166242078536
18,36,31,83,0.25,0.75,-0.5,0.0,90.54545454545449,0.6302374580026177,0.44970971334304927
14,38,32,82,-0.25,0.25,0.25,-0.25,98.08232445520582,0.6137948487471923,0.4262484420929072
16,37,31,81,0.5,-0.25,-0.25,0.0,95.91847826086956,0.6207548747613665,0.4309337675931904
6,42,26,67,0.0,-0.25,-0.5,1.5,94.98734177215188,0.6200622391663768,0.435601317650748
6,42,31,80,-0.5,1.0,-0.25,-1.5,94.31578947368423,0.5897351678711737,0.4611256452612701
16,37,32,83,0.25,1.0,-0.5,0.25,106.52028795811513,0.6043576237552243,0.3983013950671227
18,36,30,80,0.5,0.0,0.0,1.0,96.0,0.6221506399255693,0.4292563619121597
8,41,29,73,-0.25,-1.0,0.5,0.5,95.7291122715405,0.6015286507724339,0.4452112856447906
14,38,31,80,0.25,1.0,0.25,1.5,90.33142857142857,0.6267467659926257,0.4527355889526398
18,36,30,80,0.5,0.75,-0.25,1.5,96.0,0.6220178000882428,0.4291684456395343
14,38,32,82,0.5,-0.25,-0.5,-0.75,98.08232445520582,0.6175052238817595,0.42308802867077305
6,42,31,78,0.5,1.0,0.25,0.75,107.85185185185183,0.5942096034880059,0.3998108338354725
16,37,32,83,0.0,0.75,-0.25,0.0,106.52028795811513,0.6053451911285714,0.3972411652592178
16,37,31,81,0.25,0.0,-0.25,0.0,95.91847826086956,0.6217241688406321,0.42929519852619974
14,38,32,82,-0.25,0.25,0.0,-0.5,98.08232445520582,0.6134622045959854,0.4254106721932585
6,42,29,73,0.25,-1.0,-0.25,-0.25,107.57894736842105,0.580115302645458,0.4101023241856087
6,42,28,71,0.25,-0.75,-0.5,0.25,103.27272727272727,0.5990368717276295,0.41369659739891435
6,42,29,73,-0.5,-1.0,0.5,-0.25,107.57894736842105,0.5801115515738325,0.4100925965100657
10,40,33,83,-0.25,0.5,-0.5,-1.5,94.85714285714288,0.6155541242017323,0.4382558134027831
6,42,31,80,-0.25,0.75,0.0,-1.5,94.31578947368423,0.6062590162108396,0.44751459751446315
